,subject,task,session_idx,outcome_idx,outcome,estimate,hidden_parameter,did_change_point_occur,sequence_id
242,5c44965c52eba20001da09ff,ada-prob,3,17,1.0,0.7531250000000013,0.6692198069027774,False,9
243,5c44965c52eba20001da09ff,ada-prob,3,18,0.0,0.7531250000000013,0.6692198069027774,False,9
244,5c44965c52eba20001da09ff,ada-prob,3,19,0.0,0.7531250000000013,0.6692198069027774,False,9
245,5c44965c52eba20001da09ff,ada-prob,3,20,1.0,0.7531250000000013,0.6692198069027774,False,9
246,5c44965c52eba20001da09ff,ada-prob,3,21,0.0,0.7531250000000013,0.6692198069027774,False,9
247,5c44965c52eba20001da09ff,ada-prob,3,22,1.0,0.7531250000000013,0.6692198069027774,False,9
248,5c44965c52eba20001da09ff,ada-prob,3,23,1.0,0.7531250000000013,0.6692198069027774,False,9
249,5c44965c52eba20001da09ff,ada-prob,3,24,1.0,0.7531250000000013,0.6692198069027774,False,9
250,5c44965c52eba20001da09ff,ada-prob,3,25,0.0,0.507812500000001,0.6692198069027774,False,9
251,5c44965c52eba20001da09ff,ada-prob,3,26,1.0,0.5203125000000012,0.6692198069027774,False,9
252,5c44965c52eba20001da09ff,ada-prob,3,27,1.0,0.5250000000000012,0.19941676957773177,True,9
253,5c44965c52eba20001da09ff,ada-prob,3,28,0.0,0.5453125000000015,0.19941676957773177,False,9
254,5c44965c52eba20001da09ff,ada-prob,3,29,0.0,0.5453125000000015,0.19941676957773177,False,9
255,5c44965c52eba20001da09ff,ada-prob,3,30,0.0,0.4750000000000014,0.19941676957773177,False,9
256,5c44965c52eba20001da09ff,ada-prob,3,31,0.0,0.28281250000000113,0.19941676957773177,False,9
257,5c44965c52eba20001da09ff,ada-prob,3,32,1.0,0.3359375000000012,0.19941676957773177,False,9
